sample_id.x	genotype_id	rep.x	date_nod_picked.x	X	batch	start	end	Slice	Count	total_area	average_size	percent_area	Circularity	Solidity	sample_id.y	rep.y	cfu_ml	num_alive_apr15	date_on_plant_tag	nodule_harvester	nodule_weight_g	date_biomass_harvested	num_plants	percent_herbivory	flowering	above_biomass_g	below_biomass_g	ratio	num_plants_picked_nods	date_nod_picked.y	nod_distribution	image_above	image_below	envelope_notes	name	background	type	order
869B	869	B	05/11/21	y	6	NA	NA	869_B_0081_cropped.tif	150	4.307	0.029	9.314	0.696	0.883	869B	B	1.27E+08	3	05/11/21	LCL	0.368	05/11/21	3	1	F	2.936	1.415	2.074911661	3	05/11/21	even	9496	9560		R108	R108	WT	19
869B	869	B	05/11/21	y	6	NA	NA	869_B_0081_cropped.tif	150	4.307	0.029	9.314	0.696	0.883	869C	C	1.19E+08	3	05/12/21	MAGP	0.342	05/12/21	3	5	F	2.823	1.189	2.374264087	3	05/12/21	even	9509	9546		R108	R108	WT	19
869B	869	B	05/11/21	y	6	NA	NA	869_B_0081_cropped.tif	150	4.307	0.029	9.314	0.696	0.883	869D	D	83300000	3	5/13/21	LCL	NA	5/13/21	3	2	F	3.161	1.109	2.8503156	3	5/13/21	even	9506	9548		R108	R108	WT	19
869B	869	B	05/11/21	y	6	NA	NA	869_B_0081_cropped.tif	150	4.307	0.029	9.314	0.696	0.883	869E	E	1.00E+08	3	5/14/21	LCL	NA	5/14/21	3	1	F	3.377	1.086	3.109576427	3	5/14/21	even	9513	9567		R108	R108	WT	19
869C	869	C	05/12/21	y	8	NA	NA	869_C_0110_cropped.tif	103	4.115	0.04	10.067	0.699	0.918	869A	A	7.80E+07	3	05/10/21	LCL	0.161	05/10/21	3	1	F	2.332	0.827	2.819830713	3	05/10/21	even	9500	9569		R108	R108	WT	19
869C	869	C	05/12/21	y	8	NA	NA	869_C_0110_cropped.tif	103	4.115	0.04	10.067	0.699	0.918	869B	B	1.27E+08	3	05/11/21	LCL	0.368	05/11/21	3	1	F	2.936	1.415	2.074911661	3	05/11/21	even	9496	9560		R108	R108	WT	19
869C	869	C	05/12/21	y	8	NA	NA	869_C_0110_cropped.tif	103	4.115	0.04	10.067	0.699	0.918	869C	C	1.19E+08	3	05/12/21	MAGP	0.342	05/12/21	3	5	F	2.823	1.189	2.374264087	3	05/12/21	even	9509	9546		R108	R108	WT	19
869C	869	C	05/12/21	y	8	NA	NA	869_C_0110_cropped.tif	103	4.115	0.04	10.067	0.699	0.918	869D	D	83300000	3	5/13/21	LCL	NA	5/13/21	3	2	F	3.161	1.109	2.8503156	3	5/13/21	even	9506	9548		R108	R108	WT	19
869C	869	C	05/12/21	y	8	NA	NA	869_C_0110_cropped.tif	103	4.115	0.04	10.067	0.699	0.918	869E	E	1.00E+08	3	5/14/21	LCL	NA	5/14/21	3	1	F	3.377	1.086	3.109576427	3	5/14/21	even	9513	9567		R108	R108	WT	19
869D	869	D	5/13/2021	Y	7	NA	NA	869_D_0121_cropped.tif	199	3.127	0.016	7.527	0.638	0.833	869A	A	7.80E+07	3	05/10/21	LCL	0.161	05/10/21	3	1	F	2.332	0.827	2.819830713	3	05/10/21	even	9500	9569		R108	R108	WT	19
869D	869	D	5/13/2021	Y	7	NA	NA	869_D_0121_cropped.tif	199	3.127	0.016	7.527	0.638	0.833	869B	B	1.27E+08	3	05/11/21	LCL	0.368	05/11/21	3	1	F	2.936	1.415	2.074911661	3	05/11/21	even	9496	9560		R108	R108	WT	19
869D	869	D	5/13/2021	Y	7	NA	NA	869_D_0121_cropped.tif	199	3.127	0.016	7.527	0.638	0.833	869C	C	1.19E+08	3	05/12/21	MAGP	0.342	05/12/21	3	5	F	2.823	1.189	2.374264087	3	05/12/21	even	9509	9546		R108	R108	WT	19
869D	869	D	5/13/2021	Y	7	NA	NA	869_D_0121_cropped.tif	199	3.127	0.016	7.527	0.638	0.833	869D	D	83300000	3	5/13/21	LCL	NA	5/13/21	3	2	F	3.161	1.109	2.8503156	3	5/13/21	even	9506	9548		R108	R108	WT	19
869D	869	D	5/13/2021	Y	7	NA	NA	869_D_0121_cropped.tif	199	3.127	0.016	7.527	0.638	0.833	869E	E	1.00E+08	3	5/14/21	LCL	NA	5/14/21	3	1	F	3.377	1.086	3.109576427	3	5/14/21	even	9513	9567		R108	R108	WT	19
869E	869	E	5/15/2021		10	NA	NA	869_E_0144_cropped.tif	181	3.321	0.018	9.897	0.604	0.829	869A	A	7.80E+07	3	05/10/21	LCL	0.161	05/10/21	3	1	F	2.332	0.827	2.819830713	3	05/10/21	even	9500	9569		R108	R108	WT	19
869E	869	E	5/15/2021		10	NA	NA	869_E_0144_cropped.tif	181	3.321	0.018	9.897	0.604	0.829	869B	B	1.27E+08	3	05/11/21	LCL	0.368	05/11/21	3	1	F	2.936	1.415	2.074911661	3	05/11/21	even	9496	9560		R108	R108	WT	19
869E	869	E	5/15/2021		10	NA	NA	869_E_0144_cropped.tif	181	3.321	0.018	9.897	0.604	0.829	869C	C	1.19E+08	3	05/12/21	MAGP	0.342	05/12/21	3	5	F	2.823	1.189	2.374264087	3	05/12/21	even	9509	9546		R108	R108	WT	19
869E	869	E	5/15/2021		10	NA	NA	869_E_0144_cropped.tif	181	3.321	0.018	9.897	0.604	0.829	869D	D	83300000	3	5/13/21	LCL	NA	5/13/21	3	2	F	3.161	1.109	2.8503156	3	5/13/21	even	9506	9548		R108	R108	WT	19
869E	869	E	5/15/2021		10	NA	NA	869_E_0144_cropped.tif	181	3.321	0.018	9.897	0.604	0.829	869E	E	1.00E+08	3	5/14/21	LCL	NA	5/14/21	3	1	F	3.377	1.086	3.109576427	3	5/14/21	even	9513	9567		R108	R108	WT	19
883A	883	A	05/10/21	Y	5	NA	3668	883_A_0034_cropped.tif	178	3.634	0.02	7.047	0.691	0.918	883A	A	39700000	2	05/10/21	LTB	0.232	05/10/21	2	1	F	1.817	0.821	2.213154689	3	05/10/21	even	9499	9569		npd1	R108	Late	21
883A	883	A	05/10/21	Y	5	NA	3668	883_A_0034_cropped.tif	178	3.634	0.02	7.047	0.691	0.918	883B	B	3.30E+07	2	05/11/21	JH	0.1	05/11/21	2	10	F	1.799	0.8	2.24875	2	05/11/21	even	9485	9562		npd1	R108	Late	21
883A	883	A	05/10/21	Y	5	NA	3668	883_A_0034_cropped.tif	178	3.634	0.02	7.047	0.691	0.918	883C	C	1.15E+08	2	05/12/21	RBB	0.216	05/12/21	2	5	F	1.702	0.947	1.797254488	2	05/12/21	even	9509	9544		npd1	R108	Late	21
883A	883	A	05/10/21	Y	5	NA	3668	883_A_0034_cropped.tif	178	3.634	0.02	7.047	0.691	0.918	883D	D	71700000	3	5/13/21	LTB	NA	5/13/21	3	1	F	2.667	1.346	1.981426449	3	5/13/21	even	9503	9555		npd1	R108	Late	21
883A	883	A	05/10/21	Y	5	NA	3668	883_A_0034_cropped.tif	178	3.634	0.02	7.047	0.691	0.918	883E	E	1.02E+08	2	5/14/21	LTB	NA	5/14/21	2	15	F	1.037	0.464	2.234913793	3	5/14/21	even	9511	9553		npd1	R108	Late	21
883B	883	B	05/11/21	y	6	NA	NA	883_B_0063_cropped.tif	256	2.312	0.009	3.753	0.633	0.838	883A	A	39700000	2	05/10/21	LTB	0.232	05/10/21	2	1	F	1.817	0.821	2.213154689	3	05/10/21	even	9499	9569		npd1	R108	Late	21
883B	883	B	05/11/21	y	6	NA	NA	883_B_0063_cropped.tif	256	2.312	0.009	3.753	0.633	0.838	883B	B	3.30E+07	2	05/11/21	JH	0.1	05/11/21	2	10	F	1.799	0.8	2.24875	2	05/11/21	even	9485	9562		npd1	R108	Late	21
883B	883	B	05/11/21	y	6	NA	NA	883_B_0063_cropped.tif	256	2.312	0.009	3.753	0.633	0.838	883C	C	1.15E+08	2	05/12/21	RBB	0.216	05/12/21	2	5	F	1.702	0.947	1.797254488	2	05/12/21	even	9509	9544		npd1	R108	Late	21
883B	883	B	05/11/21	y	6	NA	NA	883_B_0063_cropped.tif	256	2.312	0.009	3.753	0.633	0.838	883D	D	71700000	3	5/13/21	LTB	NA	5/13/21	3	1	F	2.667	1.346	1.981426449	3	5/13/21	even	9503	9555		npd1	R108	Late	21
883B	883	B	05/11/21	y	6	NA	NA	883_B_0063_cropped.tif	256	2.312	0.009	3.753	0.633	0.838	883E	E	1.02E+08	2	5/14/21	LTB	NA	5/14/21	2	15	F	1.037	0.464	2.234913793	3	5/14/21	even	9511	9553		npd1	R108	Late	21
883C	883	C	05/12/21	y	8	NA	NA	883_C_0106_cropped.tif	196	4.079	0.021	9.606	0.627	0.86	883A	A	39700000	2	05/10/21	LTB	0.232	05/10/21	2	1	F	1.817	0.821	2.213154689	3	05/10/21	even	9499	9569		npd1	R108	Late	21
883C	883	C	05/12/21	y	8	NA	NA	883_C_0106_cropped.tif	196	4.079	0.021	9.606	0.627	0.86	883B	B	3.30E+07	2	05/11/21	JH	0.1	05/11/21	2	10	F	1.799	0.8	2.24875	2	05/11/21	even	9485	9562		npd1	R108	Late	21
883C	883	C	05/12/21	y	8	NA	NA	883_C_0106_cropped.tif	196	4.079	0.021	9.606	0.627	0.86	883C	C	1.15E+08	2	05/12/21	RBB	0.216	05/12/21	2	5	F	1.702	0.947	1.797254488	2	05/12/21	even	9509	9544		npd1	R108	Late	21
883C	883	C	05/12/21	y	8	NA	NA	883_C_0106_cropped.tif	196	4.079	0.021	9.606	0.627	0.86	883D	D	71700000	3	5/13/21	LTB	NA	5/13/21	3	1	F	2.667	1.346	1.981426449	3	5/13/21	even	9503	9555		npd1	R108	Late	21
883C	883	C	05/12/21	y	8	NA	NA	883_C_0106_cropped.tif	196	4.079	0.021	9.606	0.627	0.86	883E	E	1.02E+08	2	5/14/21	LTB	NA	5/14/21	2	15	F	1.037	0.464	2.234913793	3	5/14/21	even	9511	9553		npd1	R108	Late	21
883D	883	D	5/13/2021	Y	7	NA	NA	883_D_0119_cropped.tif	191	3.762	0.02	6.409	0.651	0.886	883A	A	39700000	2	05/10/21	LTB	0.232	05/10/21	2	1	F	1.817	0.821	2.213154689	3	05/10/21	even	9499	9569		npd1	R108	Late	21
883D	883	D	5/13/2021	Y	7	NA	NA	883_D_0119_cropped.tif	191	3.762	0.02	6.409	0.651	0.886	883B	B	3.30E+07	2	05/11/21	JH	0.1	05/11/21	2	10	F	1.799	0.8	2.24875	2	05/11/21	even	9485	9562		npd1	R108	Late	21
883D	883	D	5/13/2021	Y	7	NA	NA	883_D_0119_cropped.tif	191	3.762	0.02	6.409	0.651	0.886	883C	C	1.15E+08	2	05/12/21	RBB	0.216	05/12/21	2	5	F	1.702	0.947	1.797254488	2	05/12/21	even	9509	9544		npd1	R108	Late	21
883D	883	D	5/13/2021	Y	7	NA	NA	883_D_0119_cropped.tif	191	3.762	0.02	6.409	0.651	0.886	883D	D	71700000	3	5/13/21	LTB	NA	5/13/21	3	1	F	2.667	1.346	1.981426449	3	5/13/21	even	9503	9555		npd1	R108	Late	21
883D	883	D	5/13/2021	Y	7	NA	NA	883_D_0119_cropped.tif	191	3.762	0.02	6.409	0.651	0.886	883E	E	1.02E+08	2	5/14/21	LTB	NA	5/14/21	2	15	F	1.037	0.464	2.234913793	3	5/14/21	even	9511	9553		npd1	R108	Late	21
883E	883	E	5/14/2021	Y	11	NA	NA	883_E_0166_cropped.tif	146	2.833	0.019	4.88	0.705	0.916	883A	A	39700000	2	05/10/21	LTB	0.232	05/10/21	2	1	F	1.817	0.821	2.213154689	3	05/10/21	even	9499	9569		npd1	R108	Late	21
883E	883	E	5/14/2021	Y	11	NA	NA	883_E_0166_cropped.tif	146	2.833	0.019	4.88	0.705	0.916	883B	B	3.30E+07	2	05/11/21	JH	0.1	05/11/21	2	10	F	1.799	0.8	2.24875	2	05/11/21	even	9485	9562		npd1	R108	Late	21
883E	883	E	5/14/2021	Y	11	NA	NA	883_E_0166_cropped.tif	146	2.833	0.019	4.88	0.705	0.916	883C	C	1.15E+08	2	05/12/21	RBB	0.216	05/12/21	2	5	F	1.702	0.947	1.797254488	2	05/12/21	even	9509	9544		npd1	R108	Late	21
883E	883	E	5/14/2021	Y	11	NA	NA	883_E_0166_cropped.tif	146	2.833	0.019	4.88	0.705	0.916	883D	D	71700000	3	5/13/21	LTB	NA	5/13/21	3	1	F	2.667	1.346	1.981426449	3	5/13/21	even	9503	9555		npd1	R108	Late	21
883E	883	E	5/14/2021	Y	11	NA	NA	883_E_0166_cropped.tif	146	2.833	0.019	4.88	0.705	0.916	883E	E	1.02E+08	2	5/14/21	LTB	NA	5/14/21	2	15	F	1.037	0.464	2.234913793	3	5/14/21	even	9511	9553		npd1	R108	Late	21
884A	884	A	05/10/21	y	4	NA	NA	884_A_img033_cropped.tif	224	1.341	0.006	1.606	0.627	0.82	884A	A	0	3	05/10/21	JH	0.177	05/10/21	3	2	N	2.3	0.89	2.584269663	3	05/10/21	even	9501	9569		w1-1	R108	KO/OX	27.1
884A	884	A	05/10/21	y	4	NA	NA	884_A_img033_cropped.tif	224	1.341	0.006	1.606	0.627	0.82	884B	B	44700000	3	05/11/21	LCL	0.111	05/11/21	3	1	F	2.146	1.294	1.658423493	3	05/11/21	bottom	9496	9561		w1-1	R108	KO/OX	27.1
884A	884	A	05/10/21	y	4	NA	NA	884_A_img033_cropped.tif	224	1.341	0.006	1.606	0.627	0.82	884C	C	7.40E+07	3	05/12/21	LCL	0.453	05/12/21	3	1	F	2.572	1.357	1.895357406	3	05/12/21	middle	9478	9535		w1-1	R108	KO/OX	27.1
884A	884	A	05/10/21	y	4	NA	NA	884_A_img033_cropped.tif	224	1.341	0.006	1.606	0.627	0.82	884D	D	1.64E+08	3	5/13/21	RBB	NA	5/13/21	3	1	F	2.864	1.139	2.514486392	3	5/13/21	even	9506	9551		w1-1	R108	KO/OX	27.1
884A	884	A	05/10/21	y	4	NA	NA	884_A_img033_cropped.tif	224	1.341	0.006	1.606	0.627	0.82	884E	E	2.25E+08	3	5/14/21	LTB	NA	5/14/21	3	3	F	3.102	1.149	2.699738903	3	5/14/21	even	9512	9556		w1-1	R108	KO/OX	27.1
884B	884	B	05/11/21	y	6	NA	NA	884_B_0075_cropped.tif	199	1.738	0.009	5.71	0.641	0.833	884A	A	0	3	05/10/21	JH	0.177	05/10/21	3	2	N	2.3	0.89	2.584269663	3	05/10/21	even	9501	9569		w1-1	R108	KO/OX	27.1
884B	884	B	05/11/21	y	6	NA	NA	884_B_0075_cropped.tif	199	1.738	0.009	5.71	0.641	0.833	884B	B	44700000	3	05/11/21	LCL	0.111	05/11/21	3	1	F	2.146	1.294	1.658423493	3	05/11/21	bottom	9496	9561		w1-1	R108	KO/OX	27.1
884B	884	B	05/11/21	y	6	NA	NA	884_B_0075_cropped.tif	199	1.738	0.009	5.71	0.641	0.833	884C	C	7.40E+07	3	05/12/21	LCL	0.453	05/12/21	3	1	F	2.572	1.357	1.895357406	3	05/12/21	middle	9478	9535		w1-1	R108	KO/OX	27.1
884B	884	B	05/11/21	y	6	NA	NA	884_B_0075_cropped.tif	199	1.738	0.009	5.71	0.641	0.833	884D	D	1.64E+08	3	5/13/21	RBB	NA	5/13/21	3	1	F	2.864	1.139	2.514486392	3	5/13/21	even	9506	9551		w1-1	R108	KO/OX	27.1
884B	884	B	05/11/21	y	6	NA	NA	884_B_0075_cropped.tif	199	1.738	0.009	5.71	0.641	0.833	884E	E	2.25E+08	3	5/14/21	LTB	NA	5/14/21	3	3	F	3.102	1.149	2.699738903	3	5/14/21	even	9512	9556		w1-1	R108	KO/OX	27.1
884C	884	C	05/12/21	y	8	NA	NA	884_C_0093_cropped.tif	169	3.278	0.019	8.437	0.635	0.839	884A	A	0	3	05/10/21	JH	0.177	05/10/21	3	2	N	2.3	0.89	2.584269663	3	05/10/21	even	9501	9569		w1-1	R108	KO/OX	27.1
884C	884	C	05/12/21	y	8	NA	NA	884_C_0093_cropped.tif	169	3.278	0.019	8.437	0.635	0.839	884B	B	44700000	3	05/11/21	LCL	0.111	05/11/21	3	1	F	2.146	1.294	1.658423493	3	05/11/21	bottom	9496	9561		w1-1	R108	KO/OX	27.1
884C	884	C	05/12/21	y	8	NA	NA	884_C_0093_cropped.tif	169	3.278	0.019	8.437	0.635	0.839	884C	C	7.40E+07	3	05/12/21	LCL	0.453	05/12/21	3	1	F	2.572	1.357	1.895357406	3	05/12/21	middle	9478	9535		w1-1	R108	KO/OX	27.1
884C	884	C	05/12/21	y	8	NA	NA	884_C_0093_cropped.tif	169	3.278	0.019	8.437	0.635	0.839	884D	D	1.64E+08	3	5/13/21	RBB	NA	5/13/21	3	1	F	2.864	1.139	2.514486392	3	5/13/21	even	9506	9551		w1-1	R108	KO/OX	27.1
884C	884	C	05/12/21	y	8	NA	NA	884_C_0093_cropped.tif	169	3.278	0.019	8.437	0.635	0.839	884E	E	2.25E+08	3	5/14/21	LTB	NA	5/14/21	3	3	F	3.102	1.149	2.699738903	3	5/14/21	even	9512	9556		w1-1	R108	KO/OX	27.1
884D	884	D	5/13/2021	Y	7	NA	NA	884_D_0134_cropped.tif	97	3.439	0.035	9.007	0.684	0.897	884A	A	0	3	05/10/21	JH	0.177	05/10/21	3	2	N	2.3	0.89	2.584269663	3	05/10/21	even	9501	9569		w1-1	R108	KO/OX	27.1
884D	884	D	5/13/2021	Y	7	NA	NA	884_D_0134_cropped.tif	97	3.439	0.035	9.007	0.684	0.897	884B	B	44700000	3	05/11/21	LCL	0.111	05/11/21	3	1	F	2.146	1.294	1.658423493	3	05/11/21	bottom	9496	9561		w1-1	R108	KO/OX	27.1
884D	884	D	5/13/2021	Y	7	NA	NA	884_D_0134_cropped.tif	97	3.439	0.035	9.007	0.684	0.897	884C	C	7.40E+07	3	05/12/21	LCL	0.453	05/12/21	3	1	F	2.572	1.357	1.895357406	3	05/12/21	middle	9478	9535		w1-1	R108	KO/OX	27.1
884D	884	D	5/13/2021	Y	7	NA	NA	884_D_0134_cropped.tif	97	3.439	0.035	9.007	0.684	0.897	884D	D	1.64E+08	3	5/13/21	RBB	NA	5/13/21	3	1	F	2.864	1.139	2.514486392	3	5/13/21	even	9506	9551		w1-1	R108	KO/OX	27.1
884D	884	D	5/13/2021	Y	7	NA	NA	884_D_0134_cropped.tif	97	3.439	0.035	9.007	0.684	0.897	884E	E	2.25E+08	3	5/14/21	LTB	NA	5/14/21	3	3	F	3.102	1.149	2.699738903	3	5/14/21	even	9512	9556		w1-1	R108	KO/OX	27.1
884E	884	E	5/15/2021		10	NA	NA	884_E_0147_cropped.tif	276	2.792	0.01	5.918	0.594	0.795	884A	A	0	3	05/10/21	JH	0.177	05/10/21	3	2	N	2.3	0.89	2.584269663	3	05/10/21	even	9501	9569		w1-1	R108	KO/OX	27.1
884E	884	E	5/15/2021		10	NA	NA	884_E_0147_cropped.tif	276	2.792	0.01	5.918	0.594	0.795	884B	B	44700000	3	05/11/21	LCL	0.111	05/11/21	3	1	F	2.146	1.294	1.658423493	3	05/11/21	bottom	9496	9561		w1-1	R108	KO/OX	27.1
884E	884	E	5/15/2021		10	NA	NA	884_E_0147_cropped.tif	276	2.792	0.01	5.918	0.594	0.795	884C	C	7.40E+07	3	05/12/21	LCL	0.453	05/12/21	3	1	F	2.572	1.357	1.895357406	3	05/12/21	middle	9478	9535		w1-1	R108	KO/OX	27.1
884E	884	E	5/15/2021		10	NA	NA	884_E_0147_cropped.tif	276	2.792	0.01	5.918	0.594	0.795	884D	D	1.64E+08	3	5/13/21	RBB	NA	5/13/21	3	1	F	2.864	1.139	2.514486392	3	5/13/21	even	9506	9551		w1-1	R108	KO/OX	27.1
884E	884	E	5/15/2021		10	NA	NA	884_E_0147_cropped.tif	276	2.792	0.01	5.918	0.594	0.795	884E	E	2.25E+08	3	5/14/21	LTB	NA	5/14/21	3	3	F	3.102	1.149	2.699738903	3	5/14/21	even	9512	9556		w1-1	R108	KO/OX	27.1
885A	885	A	05/10/21	y	4	NA	NA	885_A_0042_cropped.tif	366	1.32	0.004	1.581	0.656	0.877	885A	A	56900000	3	05/10/21	JH	0.218	05/10/21	3	1	F	2.066	1.29	1.601550388	3	05/10/21	even	9499	9532		l1-1	R108	KO/OX	27.2
885A	885	A	05/10/21	y	4	NA	NA	885_A_0042_cropped.tif	366	1.32	0.004	1.581	0.656	0.877	885B	B	43600000	3	05/11/21	JH	0.226	05/11/21	3	2	F	2.792	1.251	2.231814548	3	05/11/21	even	9486	9562		l1-1	R108	KO/OX	27.2
885A	885	A	05/10/21	y	4	NA	NA	885_A_0042_cropped.tif	366	1.32	0.004	1.581	0.656	0.877	885C	C	6.50E+08	3	05/12/21	MAGP	0.228	05/12/21	3	5	F	2.817	1.641	1.716636197	3	05/12/21	even	9477	9536		l1-1	R108	KO/OX	27.2
885A	885	A	05/10/21	y	4	NA	NA	885_A_0042_cropped.tif	366	1.32	0.004	1.581	0.656	0.877	885D	D	0	2	5/13/21	RBB	NA	5/13/21	2	2	F	1.646	0.677	2.431314623	2	5/13/21	bottom	9509	9543		l1-1	R108	KO/OX	27.2
885A	885	A	05/10/21	y	4	NA	NA	885_A_0042_cropped.tif	366	1.32	0.004	1.581	0.656	0.877	885E	E	2.06E+08	2	5/14/21	MAGP	NA	5/14/21	2	3	F	2.502	0.956	2.617154812	2	5/14/21	bottom	9514	9553		l1-1	R108	KO/OX	27.2
885B	885	B	05/11/21	y	6	NA	NA	885_B_0068_cropped.tif	85	2.349	0.028	5.74	0.641	0.87	885A	A	56900000	3	05/10/21	JH	0.218	05/10/21	3	1	F	2.066	1.29	1.601550388	3	05/10/21	even	9499	9532		l1-1	R108	KO/OX	27.2
885B	885	B	05/11/21	y	6	NA	NA	885_B_0068_cropped.tif	85	2.349	0.028	5.74	0.641	0.87	885B	B	43600000	3	05/11/21	JH	0.226	05/11/21	3	2	F	2.792	1.251	2.231814548	3	05/11/21	even	9486	9562		l1-1	R108	KO/OX	27.2
885B	885	B	05/11/21	y	6	NA	NA	885_B_0068_cropped.tif	85	2.349	0.028	5.74	0.641	0.87	885C	C	6.50E+08	3	05/12/21	MAGP	0.228	05/12/21	3	5	F	2.817	1.641	1.716636197	3	05/12/21	even	9477	9536		l1-1	R108	KO/OX	27.2
885B	885	B	05/11/21	y	6	NA	NA	885_B_0068_cropped.tif	85	2.349	0.028	5.74	0.641	0.87	885D	D	0	2	5/13/21	RBB	NA	5/13/21	2	2	F	1.646	0.677	2.431314623	2	5/13/21	bottom	9509	9543		l1-1	R108	KO/OX	27.2
885B	885	B	05/11/21	y	6	NA	NA	885_B_0068_cropped.tif	85	2.349	0.028	5.74	0.641	0.87	885E	E	2.06E+08	2	5/14/21	MAGP	NA	5/14/21	2	3	F	2.502	0.956	2.617154812	2	5/14/21	bottom	9514	9553		l1-1	R108	KO/OX	27.2
885C	885	C	05/12/21	y	8	NA	NA	885_C_0099_cropped.tif	224	2.599	0.012	6.854	0.706	0.87	885A	A	56900000	3	05/10/21	JH	0.218	05/10/21	3	1	F	2.066	1.29	1.601550388	3	05/10/21	even	9499	9532		l1-1	R108	KO/OX	27.2
885C	885	C	05/12/21	y	8	NA	NA	885_C_0099_cropped.tif	224	2.599	0.012	6.854	0.706	0.87	885B	B	43600000	3	05/11/21	JH	0.226	05/11/21	3	2	F	2.792	1.251	2.231814548	3	05/11/21	even	9486	9562		l1-1	R108	KO/OX	27.2
885C	885	C	05/12/21	y	8	NA	NA	885_C_0099_cropped.tif	224	2.599	0.012	6.854	0.706	0.87	885C	C	6.50E+08	3	05/12/21	MAGP	0.228	05/12/21	3	5	F	2.817	1.641	1.716636197	3	05/12/21	even	9477	9536		l1-1	R108	KO/OX	27.2
885C	885	C	05/12/21	y	8	NA	NA	885_C_0099_cropped.tif	224	2.599	0.012	6.854	0.706	0.87	885D	D	0	2	5/13/21	RBB	NA	5/13/21	2	2	F	1.646	0.677	2.431314623	2	5/13/21	bottom	9509	9543		l1-1	R108	KO/OX	27.2
885C	885	C	05/12/21	y	8	NA	NA	885_C_0099_cropped.tif	224	2.599	0.012	6.854	0.706	0.87	885E	E	2.06E+08	2	5/14/21	MAGP	NA	5/14/21	2	3	F	2.502	0.956	2.617154812	2	5/14/21	bottom	9514	9553		l1-1	R108	KO/OX	27.2
885D	885	D	5/13/2021	Y	7	NA	NA	885_D_0138_cropped.tif	129	2.259	0.018	5.732	0.628	0.841	885A	A	56900000	3	05/10/21	JH	0.218	05/10/21	3	1	F	2.066	1.29	1.601550388	3	05/10/21	even	9499	9532		l1-1	R108	KO/OX	27.2
885D	885	D	5/13/2021	Y	7	NA	NA	885_D_0138_cropped.tif	129	2.259	0.018	5.732	0.628	0.841	885B	B	43600000	3	05/11/21	JH	0.226	05/11/21	3	2	F	2.792	1.251	2.231814548	3	05/11/21	even	9486	9562		l1-1	R108	KO/OX	27.2
885D	885	D	5/13/2021	Y	7	NA	NA	885_D_0138_cropped.tif	129	2.259	0.018	5.732	0.628	0.841	885C	C	6.50E+08	3	05/12/21	MAGP	0.228	05/12/21	3	5	F	2.817	1.641	1.716636197	3	05/12/21	even	9477	9536		l1-1	R108	KO/OX	27.2
885D	885	D	5/13/2021	Y	7	NA	NA	885_D_0138_cropped.tif	129	2.259	0.018	5.732	0.628	0.841	885D	D	0	2	5/13/21	RBB	NA	5/13/21	2	2	F	1.646	0.677	2.431314623	2	5/13/21	bottom	9509	9543		l1-1	R108	KO/OX	27.2
885D	885	D	5/13/2021	Y	7	NA	NA	885_D_0138_cropped.tif	129	2.259	0.018	5.732	0.628	0.841	885E	E	2.06E+08	2	5/14/21	MAGP	NA	5/14/21	2	3	F	2.502	0.956	2.617154812	2	5/14/21	bottom	9514	9553		l1-1	R108	KO/OX	27.2
885E	885	E	5/14/2021	Y	11	NA	NA	885_E_0169_cropped.tif	72	2.833	0.039	3.404	0.665	0.904	885A	A	56900000	3	05/10/21	JH	0.218	05/10/21	3	1	F	2.066	1.29	1.601550388	3	05/10/21	even	9499	9532		l1-1	R108	KO/OX	27.2
885E	885	E	5/14/2021	Y	11	NA	NA	885_E_0169_cropped.tif	72	2.833	0.039	3.404	0.665	0.904	885B	B	43600000	3	05/11/21	JH	0.226	05/11/21	3	2	F	2.792	1.251	2.231814548	3	05/11/21	even	9486	9562		l1-1	R108	KO/OX	27.2
885E	885	E	5/14/2021	Y	11	NA	NA	885_E_0169_cropped.tif	72	2.833	0.039	3.404	0.665	0.904	885C	C	6.50E+08	3	05/12/21	MAGP	0.228	05/12/21	3	5	F	2.817	1.641	1.716636197	3	05/12/21	even	9477	9536		l1-1	R108	KO/OX	27.2
885E	885	E	5/14/2021	Y	11	NA	NA	885_E_0169_cropped.tif	72	2.833	0.039	3.404	0.665	0.904	885D	D	0	2	5/13/21	RBB	NA	5/13/21	2	2	F	1.646	0.677	2.431314623	2	5/13/21	bottom	9509	9543		l1-1	R108	KO/OX	27.2
885E	885	E	5/14/2021	Y	11	NA	NA	885_E_0169_cropped.tif	72	2.833	0.039	3.404	0.665	0.904	885E	E	2.06E+08	2	5/14/21	MAGP	NA	5/14/21	2	3	F	2.502	0.956	2.617154812	2	5/14/21	bottom	9514	9553		l1-1	R108	KO/OX	27.2
886A	886	A	05/10/21	y	4	NA	NA	886_A_0046_cropped.tif	134	2.309	0.017	5.637	0.637	0.819	886A	A	4.10E+07	3	05/10/21	JH	0.278	05/10/21	3	1	F	1.878	1.151	1.631624674	2	05/10/21	even	9481	9533		w1-4	R108	KO/OX	27.3
886A	886	A	05/10/21	y	4	NA	NA	886_A_0046_cropped.tif	134	2.309	0.017	5.637	0.637	0.819	886B	B	31400000	3	05/11/21	RBB	0.136	05/11/21	3	2	N	1.929	0.909	2.122112211	2	05/11/21	even	9485	9568		w1-4	R108	KO/OX	27.3
